# The ehrbase-rs Conformance Catalogue (ECC) — allocated case numbers.
# ecc_id<TAB>area<TAB>status<TAB>primary_ref<TAB>title
# Numbers are allocated once and NEVER reused; retire, don't delete.
# Regenerate additions: REGEN_CATALOG=1 cargo test -p ehrbase-conformance --test coverage
ECC-VAL-015	VAL	active	CONT-OBS-state_ex_mand-protocol_ex_opt	CONT-OBS-state_ex_mand-protocol_ex_opt
ECC-VAL-016	VAL	active	CONT-OBS-state_ex_mand-protocol_ex_mand	CONT-OBS-state_ex_mand-protocol_ex_mand
ECC-VAL-017	VAL	active	CONT-HIST-events_card_any-summary_ex_opt	CONT-HIST-events_card_any-summary_ex_opt
ECC-VAL-018	VAL	active	CONT-HIST-events_card_1plus-summary_ex_opt	CONT-HIST-events_card_1plus-summary_ex_opt
ECC-VAL-019	VAL	active	CONT-HIST-events_card_3plus-summary_ex_opt	CONT-HIST-events_card_3plus-summary_ex_opt
ECC-VAL-020	VAL	active	CONT-HIST-events_card_opt-summary_ex_opt	CONT-HIST-events_card_opt-summary_ex_opt
ECC-VAL-021	VAL	active	CONT-HIST-events_card_mand-summary_ex_opt	CONT-HIST-events_card_mand-summary_ex_opt
ECC-VAL-022	VAL	active	CONT-HIST-events_card_3to5-summary_ex_opt	CONT-HIST-events_card_3to5-summary_ex_opt
ECC-VAL-023	VAL	active	CONT-HIST-events_card_any-summary_ex_mand	CONT-HIST-events_card_any-summary_ex_mand
ECC-VAL-024	VAL	active	CONT-HIST-events_card_1plus-summary_ex_mand	CONT-HIST-events_card_1plus-summary_ex_mand
ECC-VAL-025	VAL	active	CONT-HIST-events_card_3plus-summary_ex_mand	CONT-HIST-events_card_3plus-summary_ex_mand
ECC-VAL-026	VAL	active	CONT-HIST-events_card_opt-summary_ex_mand	CONT-HIST-events_card_opt-summary_ex_mand
ECC-VAL-027	VAL	active	CONT-HIST-events_card_mand-summary_ex_mand	CONT-HIST-events_card_mand-summary_ex_mand
ECC-VAL-028	VAL	active	CONT-HIST-events_card_3to5-summary_ex_mand	CONT-HIST-events_card_3to5-summary_ex_mand
ECC-VAL-029	VAL	active	CONT-EVENT-state_ex_opt	CONT-EVENT-state_ex_opt
ECC-VAL-030	VAL	active	CONT-EVENT-state_ex_mand	CONT-EVENT-state_ex_mand
ECC-VAL-031	VAL	active	CONT-EVENT-type_any	CONT-EVENT-type_any
ECC-VAL-032	VAL	active	CONT-EVENT-type_point_event	CONT-EVENT-type_point_event
ECC-VAL-033	VAL	active	CONT-EVENT-type_interval_event	CONT-EVENT-type_interval_event
ECC-VAL-034	VAL	active	CONT-ITEM_STR-type_any	CONT-ITEM_STR-type_any
ECC-VAL-035	VAL	active	CONT-ITEM_STR-type_item_tree	CONT-ITEM_STR-type_item_tree
ECC-VAL-036	VAL	active	CONT-ITEM_STR-type_item_list	CONT-ITEM_STR-type_item_list
ECC-VAL-037	VAL	active	CONT-ITEM_STR-type_item_table	CONT-ITEM_STR-type_item_table
ECC-VAL-038	VAL	active	CONT-ITEM_STR-type_item_single	CONT-ITEM_STR-type_item_single
ECC-VAL-039	VAL	active	CONT-DV_BOOLEAN-anything_allowed	CONT-DV_BOOLEAN-anything_allowed
ECC-VAL-040	VAL	active	CONT-DV_BOOLEAN-only_true_allowed	CONT-DV_BOOLEAN-only_true_allowed
ECC-VAL-041	VAL	active	CONT-DV_BOOLEAN-only_false_allowed	CONT-DV_BOOLEAN-only_false_allowed
ECC-VAL-042	VAL	active	CONT-DV_IDENTIFIER-validate_all_pattern	CONT-DV_IDENTIFIER-validate_all_pattern
ECC-VAL-043	VAL	active	CONT-DV_IDENTIFIER-validate_all_list	CONT-DV_IDENTIFIER-validate_all_list
ECC-VAL-044	VAL	active	CONT-DV_TEXT-validate_open	CONT-DV_TEXT-validate_open
ECC-VAL-045	VAL	active	CONT-DV_TEXT-validate_list	CONT-DV_TEXT-validate_list
ECC-VAL-046	VAL	active	CONT-DV_CODED_TEXT-validate_open	CONT-DV_CODED_TEXT-validate_open
ECC-VAL-047	VAL	active	CONT-DV_CODED_TEXT-validate_local_codes	CONT-DV_CODED_TEXT-validate_local_codes
ECC-VAL-048	VAL	active	CONT-DV_CODED_TEXT-validate_ext_term	CONT-DV_CODED_TEXT-validate_ext_term
ECC-VAL-049	VAL	active	CONT-DV_ORDINAL-validate_open	CONT-DV_ORDINAL-validate_open
ECC-VAL-050	VAL	active	CONT-DV_ORDINAL-validate_constraint	CONT-DV_ORDINAL-validate_constraint
ECC-VAL-051	VAL	active	CONT-DV_SCALE-validate_open	CONT-DV_SCALE-validate_open
ECC-VAL-052	VAL	active	CONT-DV_SCALE-validate_constraint	CONT-DV_SCALE-validate_constraint
ECC-VAL-053	VAL	active	CONT-DV_COUNT-validate_open	CONT-DV_COUNT-validate_open
ECC-VAL-054	VAL	active	CONT-DV_COUNT-validate_range	CONT-DV_COUNT-validate_range
ECC-VAL-055	VAL	active	CONT-DV_COUNT-validate_list	CONT-DV_COUNT-validate_list
ECC-VAL-056	VAL	active	CONT-DV_QUANTITY-validate_open	CONT-DV_QUANTITY-validate_open
ECC-VAL-057	VAL	active	CONT-DV_QUANTITY-validate_property	CONT-DV_QUANTITY-validate_property
ECC-VAL-058	VAL	active	CONT-DV_QUANTITY-validate_property_units	CONT-DV_QUANTITY-validate_property_units
ECC-VAL-059	VAL	active	CONT-DV_QUANTITY-validate_property_units_mag	CONT-DV_QUANTITY-validate_property_units_mag
ECC-VAL-060	VAL	active	CONT-DV_PROPORTION-validate_open	CONT-DV_PROPORTION-validate_open
ECC-VAL-061	VAL	active	CONT-DV_PROPORTION-validate_ratio	CONT-DV_PROPORTION-validate_ratio
ECC-VAL-062	VAL	active	CONT-DV_PROPORTION-validate_unitary	CONT-DV_PROPORTION-validate_unitary
ECC-VAL-063	VAL	active	CONT-DV_PROPORTION-validate_percent	CONT-DV_PROPORTION-validate_percent
ECC-VAL-064	VAL	active	CONT-DV_PROPORTION-validate_fraction	CONT-DV_PROPORTION-validate_fraction
ECC-VAL-065	VAL	active	CONT-DV_PROPORTION-validate_integer_fraction	CONT-DV_PROPORTION-validate_integer_fraction
ECC-VAL-066	VAL	active	CONT-DV_PROPORTION-validate_any_fraction	CONT-DV_PROPORTION-validate_any_fraction
ECC-VAL-067	VAL	active	CONT-DV_PROPORTION-validate_ratio_range	CONT-DV_PROPORTION-validate_ratio_range
ECC-VAL-068	VAL	active	CONT-DV_INTERVAL_DV_COUNT-validate_open	CONT-DV_INTERVAL_DV_COUNT-validate_open
ECC-VAL-069	VAL	active	CONT-DV_INTERVAL_DV_COUNT-validate_lower_upper	CONT-DV_INTERVAL_DV_COUNT-validate_lower_upper
ECC-VAL-070	VAL	active	CONT-DV_INTERVAL_DV_COUNT-validate_lower_upper_list	CONT-DV_INTERVAL_DV_COUNT-validate_lower_upper_list
ECC-VAL-071	VAL	active	CONT-DV_INTERVAL_DV_QUANTITY-validate_open	CONT-DV_INTERVAL_DV_QUANTITY-validate_open
ECC-VAL-072	VAL	active	CONT-DV_INTERVAL_DV_QUANTITY-validate_upper_lower	CONT-DV_INTERVAL_DV_QUANTITY-validate_upper_lower
ECC-VAL-073	VAL	active	CONT-DV_INTERVAL_DV_DATE_TIME-validate_open	CONT-DV_INTERVAL_DV_DATE_TIME-validate_open
ECC-VAL-074	VAL	active	CONT-DV_INTERVAL_DV_DATE_TIME-validate_lower_upper_constraint	CONT-DV_INTERVAL_DV_DATE_TIME-validate_lower_upper_constraint
ECC-VAL-075	VAL	active	CONT-DV_INTERVAL_DV_DATE_TIME-validate_lower_upper_range	CONT-DV_INTERVAL_DV_DATE_TIME-validate_lower_upper_range
ECC-VAL-076	VAL	active	CONT-DV_INTERVAL_DV_DATE-validate_open	CONT-DV_INTERVAL_DV_DATE-validate_open
ECC-VAL-077	VAL	active	CONT-DV_INTERVAL_DV_DATE-validate_lower_upper_constraint	CONT-DV_INTERVAL_DV_DATE-validate_lower_upper_constraint
ECC-VAL-078	VAL	active	CONT-DV_INTERVAL_DV_DATE-validate_lower_upper_range	CONT-DV_INTERVAL_DV_DATE-validate_lower_upper_range
ECC-VAL-079	VAL	active	CONT-DV_INTERVAL_DV_TIME-validate_open	CONT-DV_INTERVAL_DV_TIME-validate_open
ECC-VAL-080	VAL	active	CONT-DV_INTERVAL_DV_TIME-validate_lower_upper_constraint	CONT-DV_INTERVAL_DV_TIME-validate_lower_upper_constraint
ECC-VAL-081	VAL	active	CONT-DV_INTERVAL_DV_TIME-validate_lower_upper_range	CONT-DV_INTERVAL_DV_TIME-validate_lower_upper_range
ECC-VAL-082	VAL	active	CONT-DV_INTERVAL_DV_DURATION-validate_open	CONT-DV_INTERVAL_DV_DURATION-validate_open
ECC-VAL-083	VAL	active	CONT-DV_INTERVAL_DV_DURATION-validate_constraint	CONT-DV_INTERVAL_DV_DURATION-validate_constraint
ECC-VAL-084	VAL	active	CONT-DV_INTERVAL_DV_DURATION-validate_range	CONT-DV_INTERVAL_DV_DURATION-validate_range
ECC-VAL-085	VAL	active	CONT-DV_INTERVAL_DV_ORDINAL-validate_open	CONT-DV_INTERVAL_DV_ORDINAL-validate_open
ECC-VAL-086	VAL	active	CONT-DV_INTERVAL_DV_ORDINAL-validate_constraint	CONT-DV_INTERVAL_DV_ORDINAL-validate_constraint
ECC-VAL-087	VAL	active	CONT-DV_INTERVAL_DV_SCALE-validate_open	CONT-DV_INTERVAL_DV_SCALE-validate_open
ECC-VAL-088	VAL	active	CONT-DV_INTERVAL_DV_SCALE-validate_constraint	CONT-DV_INTERVAL_DV_SCALE-validate_constraint
ECC-VAL-089	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_open	CONT-DV_INTERVAL_DV_PROPORTION-validate_open
ECC-VAL-090	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_ratio	CONT-DV_INTERVAL_DV_PROPORTION-validate_ratio
ECC-VAL-091	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_unitary	CONT-DV_INTERVAL_DV_PROPORTION-validate_unitary
ECC-VAL-092	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_percentage	CONT-DV_INTERVAL_DV_PROPORTION-validate_percentage
ECC-VAL-093	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_fraction	CONT-DV_INTERVAL_DV_PROPORTION-validate_fraction
ECC-VAL-094	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_integer_fraction	CONT-DV_INTERVAL_DV_PROPORTION-validate_integer_fraction
ECC-VAL-095	VAL	active	CONT-DV_INTERVAL_DV_PROPORTION-validate_ratio_range	CONT-DV_INTERVAL_DV_PROPORTION-validate_ratio_range
ECC-VAL-096	VAL	active	CONT-DV_DURATION-validate_open	CONT-DV_DURATION-validate_open
ECC-VAL-097	VAL	active	CONT-DV_DURATION-validate_fields	CONT-DV_DURATION-validate_fields
ECC-VAL-098	VAL	active	CONT-DV_DURATION-validate_range	CONT-DV_DURATION-validate_range
ECC-VAL-099	VAL	active	CONT-DV_DURATION-validate_fields_range	CONT-DV_DURATION-validate_fields_range
ECC-VAL-100	VAL	active	CONT-DV_TIME-validate_open	CONT-DV_TIME-validate_open
ECC-VAL-101	VAL	active	CONT-DV_TIME-validate_constraint	CONT-DV_TIME-validate_constraint
ECC-VAL-102	VAL	active	CONT-DV_TIME-validate_range	CONT-DV_TIME-validate_range
ECC-VAL-103	VAL	active	CONT-DV_DATE-validate_open	CONT-DV_DATE-validate_open
ECC-VAL-104	VAL	active	CONT-DV_DATE-validate_constraint	CONT-DV_DATE-validate_constraint
ECC-VAL-105	VAL	active	CONT-DV_DATE-validate_range	CONT-DV_DATE-validate_range
ECC-VAL-106	VAL	active	CONT-DV_DATE_TIME-validate_open	CONT-DV_DATE_TIME-validate_open
ECC-VAL-107	VAL	active	CONT-DV_DATE_TIME-validate_constraint	CONT-DV_DATE_TIME-validate_constraint
ECC-VAL-108	VAL	active	CONT-DV_DATE_TIME-validate_range	CONT-DV_DATE_TIME-validate_range
ECC-VAL-109	VAL	active	CONT-DV_PARSABLE-validate_open	CONT-DV_PARSABLE-validate_open
ECC-VAL-110	VAL	active	CONT-DV_PARSABLE-validate_value_formalism	CONT-DV_PARSABLE-validate_value_formalism
ECC-VAL-111	VAL	active	CONT-DV_MULTIMEDIA-validate_open	CONT-DV_MULTIMEDIA-validate_open
ECC-VAL-112	VAL	active	CONT-DV_MULTIMEDIA-validate_media_type	CONT-DV_MULTIMEDIA-validate_media_type
ECC-VAL-113	VAL	active	CONT-DV_URI-validate_open	CONT-DV_URI-validate_open
ECC-VAL-114	VAL	active	CONT-DV_URI-validate_pattern	CONT-DV_URI-validate_pattern
ECC-VAL-115	VAL	active	CONT-DV_URI-validate_list	CONT-DV_URI-validate_list
ECC-VAL-116	VAL	active	CONT-DV_EHR_URI-validate_open	CONT-DV_EHR_URI-validate_open
ECC-VAL-117	VAL	active	CONT-DV_EHR_URI-validate_pattern	CONT-DV_EHR_URI-validate_pattern
ECC-VAL-118	VAL	active	CONT-DV_EHR_URI-validate_list	CONT-DV_EHR_URI-validate_list
ECC-SIG-001	SIG	active	SIGN-digest-present	SIGN-digest-present
ECC-SIG-002	SIG	active	SIGN-digest-recomputes	SIGN-digest-recomputes
ECC-SIG-003	SIG	active	SIGN-all-kinds	SIGN-all-kinds
ECC-SIG-004	SIG	active	SIGN-client-verbatim	SIGN-client-verbatim
ECC-SIG-005	SIG	active	SIGN-pgp-verifies	SIGN-pgp-verifies
